Country Code,Station Code,Parameter,Label,Timestamp (UTC+07:00),Value,Unit,Observed or Estimated,Approval Level,Grade
VN,039803,Conductivity,Measured,1985-05-14T17:00Z,18.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,039803,Conductivity,Measured,1985-06-14T17:00Z,9.6,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,039803,Conductivity,Measured,1985-07-14T17:00Z,9.9,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,039803,Conductivity,Measured,1985-08-14T17:00Z,13.1,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,039803,Conductivity,Measured,1985-09-14T17:00Z,11.7,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,039803,Conductivity,Measured,1985-10-14T17:00Z,13.1,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,039803,Conductivity,Measured,1985-11-14T17:00Z,19.9,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,039803,Conductivity,Measured,1985-12-14T17:00Z,11.6,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,039803,Conductivity,Measured,1986-01-14T17:00Z,7.6,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,039803,Conductivity,Measured,1986-02-14T17:00Z,8.2,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,039803,Conductivity,Measured,1986-03-14T17:00Z,16.2,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,039803,Conductivity,Measured,1986-04-14T17:00Z,19.6,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,039803,Conductivity,Measured,1986-05-14T17:00Z,21.5,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,039803,Conductivity,Measured,1986-06-14T17:00Z,13.1,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,039803,Conductivity,Measured,1986-07-14T17:00Z,10.6,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,039803,Conductivity,Measured,1986-08-14T17:00Z,11.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,039803,Conductivity,Measured,1986-09-14T17:00Z,8.9,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,039803,Conductivity,Measured,1986-10-14T17:00Z,10.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,039803,Conductivity,Measured,1986-11-14T17:00Z,9.9,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,039803,Conductivity,Measured,1986-12-14T17:00Z,11.6,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,039803,Conductivity,Measured,1987-01-14T17:00Z,12.8,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,039803,Conductivity,Measured,1987-02-14T17:00Z,14.2,mS/m,O,Raw - Not Yet Reviewed,Unverified data
