Country Code,Station Code,Parameter,Label,Timestamp (UTC+07:00),Value,Unit,Observed or Estimated,Approval Level,Grade
VN,988101,Conductivity,Measured,1986-03-14T17:00Z,17.1,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988101,Conductivity,Measured,1986-04-14T17:00Z,20.8,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988101,Conductivity,Measured,1986-05-14T17:00Z,21.3,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988101,Conductivity,Measured,1986-06-14T17:00Z,15.7,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988101,Conductivity,Measured,1986-07-14T17:00Z,13.1,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988101,Conductivity,Measured,1986-08-14T17:00Z,9.9,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988101,Conductivity,Measured,1986-09-14T17:00Z,8.9,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988101,Conductivity,Measured,1986-10-14T17:00Z,10.7,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988101,Conductivity,Measured,1986-11-14T17:00Z,9.7,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988101,Conductivity,Measured,1986-12-14T17:00Z,11.7,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988101,Conductivity,Measured,1987-01-14T17:00Z,13.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988101,Conductivity,Measured,1987-02-14T17:00Z,14.7,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988101,Conductivity,Measured,1987-03-14T17:00Z,16.7,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988101,Conductivity,Measured,1987-04-14T17:00Z,19.7,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988101,Conductivity,Measured,1987-05-14T17:00Z,20.4,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988101,Conductivity,Measured,1987-06-14T17:00Z,21.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988101,Conductivity,Measured,1987-07-14T17:00Z,8.9,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988101,Conductivity,Measured,1987-08-14T17:00Z,14.7,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988101,Conductivity,Measured,1987-09-14T17:00Z,11.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988101,Conductivity,Measured,1987-10-14T17:00Z,12.6,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988101,Conductivity,Measured,1987-11-14T17:00Z,9.8,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988101,Conductivity,Measured,1987-12-14T17:00Z,12.9,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988101,Conductivity,Measured,1988-01-14T17:00Z,14.1,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988101,Conductivity,Measured,1988-02-14T17:00Z,16.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988101,Conductivity,Measured,1988-03-14T17:00Z,18.8,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988101,Conductivity,Measured,1988-04-14T17:00Z,20.9,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988101,Conductivity,Measured,1988-05-14T17:00Z,24.7,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988101,Conductivity,Measured,1988-06-14T17:00Z,11.4,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988101,Conductivity,Measured,1988-12-14T17:00Z,13.9,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988101,Conductivity,Measured,1989-05-14T17:00Z,25.7,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988101,Conductivity,Measured,1989-06-14T17:00Z,15.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988101,Conductivity,Measured,1989-07-14T17:00Z,16.1,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988101,Conductivity,Measured,1989-12-14T17:00Z,12.9,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988101,Conductivity,Measured,1990-05-14T17:00Z,20.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988101,Conductivity,Measured,1990-07-14T17:00Z,15.4,mS/m,O,Raw - Not Yet Reviewed,Unverified data
